id,Dien_tich,So_phong,Vi_tri,Noi_dung_mo_ta,Gia_ty_vnd
959,111.4,7,Quan_7,"Bán nhà hẻm xe hơi 4m, ô tô vào nhà, khu yên tĩnh, sổ hồng chính chủ.",26.16
960,180.6,1,Quan_2,"Hẻm xe hơi đẹp, sổ hồng riêng, gần trường học và chợ, nội thất cao cấp.",49.92
961,128.8,1,Quan_7,"Bán nhà hẻm, sổ đỏ chính chủ, nhà mới sơn, ở ngay, sổ hồng chính chủ.",20.03
962,288.2,6,Quan_6,"Biệt thự nghỉ dưỡng, hồ bơi riêng, sân thượng view thoáng, sổ hồng, nở hậu, nội thất cao cấp.",46.86
963,219.6,6,Quan_8,"Hẻm ba gác, gần trục đường lớn, sổ hồng, thiết kế thoáng mát, nội thất cao cấp.",23.87
964,85.4,5,Quan_11,"Bán nhà hẻm xe hơi 4m, ô tô vào nhà, khu yên tĩnh, sổ đỏ.",12.41
965,230.3,8,Quan_2,"Biệt thự sân vườn rộng, thiết kế châu Âu sang trọng, sổ hồng lâu dài, nở hậu, sổ đỏ, nội thất cao cấp.",89.0
966,306.8,7,Quan_10,"Nhà phố biệt lập, nội thất nhập khẩu, hầm xe 2 ô tô, sổ hồng chính chủ, nội thất cao cấp.",78.42
967,274.7,4,Huyen_Binh_Chanh,"Nhà mặt tiền, thuận tiện buôn bán, nội thất cao cấp, sổ hồng, nở hậu.",16.82
968,206.5,8,Quan_Phu_Nhuan,"Nhà hẻm thông thoáng, an ninh tốt, gần chợ và bệnh viện.",35.61
969,278.5,5,Quan_12,"Bán nhà hẻm xe hơi 5m, nở hậu, sổ hồng chính chủ, sổ đỏ.",29.19
970,282.0,2,Quan_1,"Nhà trong hẻm, yên tĩnh, phù hợp ở gia đình, sổ hồng, nở hậu.",85.78
971,238.6,6,Quan_6,"Nhà mặt phố kinh doanh, vỉa hè rộng 3m, tiện kinh doanh và ở, nở hậu, sổ hồng chính chủ, nội thất cao cấp.",42.56
972,191.3,2,Quan_2,"Nhà mặt phố kinh doanh, vỉa hè rộng 3m, tiện kinh doanh và ở, nội thất cao cấp.",67.98
973,205.7,6,Quan_Binh_Tan,"Nhà trong hẻm, yên tĩnh, phù hợp ở gia đình, sổ hồng.",15.5
974,285.2,6,Quan_10,"Nhà hẻm xe hơi thông thoáng, ô tô vào tận nhà, khu an ninh, sổ hồng chính chủ.",55.33
975,149.2,7,Quan_Tan_Binh,"Hẻm ba gác, gần trục đường lớn, sổ hồng, thiết kế thoáng mát.",18.69
976,192.7,6,Quan_7,"Hẻm ba gác, gần trục đường lớn, sổ hồng, thiết kế thoáng mát.",35.16
977,146.6,4,Huyen_Hoc_Mon,"Hẻm ba gác, gần trục đường lớn, sổ hồng, thiết kế thoáng mát.",5.87
978,105.6,3,Quan_6,"Nhà hẻm thông thoáng, an ninh tốt, gần chợ và bệnh viện, sổ đỏ.",9.75
979,181.5,1,Huyen_Hoc_Mon,"Nhà hẻm nhỏ, tiện đi lại, sổ đỏ chính chủ, giá hợp lý, nở hậu, sổ hồng chính chủ.",6.93
980,115.7,2,Quan_7,"Nhà hẻm thông thoáng, an ninh tốt, gần chợ và bệnh viện, sổ hồng chính chủ.",17.53
981,73.2,2,Quan_5,"Nhà trong hẻm, yên tĩnh, phù hợp ở gia đình, sổ hồng.",14.47
982,293.2,2,Quan_5,"Bán nhà hẻm xe hơi 5m, nở hậu, sổ hồng chính chủ, nội thất cao cấp.",74.22
983,288.7,8,Quan_Go_Vap,"Nhà trong hẻm, yên tĩnh, phù hợp ở gia đình, sổ hồng, nở hậu, nội thất cao cấp.",34.08
984,308.7,6,Quan_7,"Villa cao cấp, sổ hồng lâu dài, vị trí trung tâm, đẳng cấp, nội thất cao cấp.",71.46
985,81.6,5,Quan_10,"Nhà hẻm thông thoáng, an ninh tốt, gần chợ và bệnh viện, sổ hồng chính chủ, nội thất cao cấp.",13.09
986,219.5,6,Quan_Go_Vap,"Bán nhà mặt tiền đường lớn, vị trí đắc địa kinh doanh sầm uất, nội thất cao cấp.",30.27
987,230.6,6,Quan_10,"Nhà trong hẻm, yên tĩnh, phù hợp ở gia đình, sổ hồng, nội thất cao cấp.",44.85
988,262.6,6,Quan_3,"Nhà hẻm xe hơi thông thoáng, ô tô vào tận nhà, khu an ninh, sổ hồng chính chủ.",82.57
989,27.8,1,Quan_3,"Bán nhà hẻm xe hơi 4m, ô tô vào nhà, khu yên tĩnh, sổ đỏ.",8.47
990,61.0,3,Huyen_Hoc_Mon,"Nhà hẻm nhỏ, tiện đi lại, sổ đỏ chính chủ, giá hợp lý, nở hậu, sổ hồng chính chủ.",2.91
991,81.8,4,Quan_Thu_Duc,"Nhà hẻm nhỏ, tiện đi lại, sổ đỏ chính chủ, giá hợp lý.",6.35
992,102.7,4,Quan_7,"Hẻm ba gác, gần trục đường lớn, sổ hồng, thiết kế thoáng mát, nở hậu.",18.6
993,89.4,5,Quan_11,"Nhà trong hẻm, yên tĩnh, phù hợp ở gia đình, sổ hồng.",10.49
994,207.9,7,Quan_2,"Biệt thự nghỉ dưỡng, hồ bơi riêng, sân thượng view thoáng, sổ hồng, nở hậu, nội thất cao cấp.",78.73
995,225.1,2,Huyen_Hoc_Mon,"Nhà trong hẻm, yên tĩnh, phù hợp ở gia đình, sổ hồng.",8.76
996,92.3,3,Quan_7,"Nhà mặt phố kinh doanh, vỉa hè rộng 3m, tiện kinh doanh và ở, sổ hồng chính chủ, nội thất cao cấp.",28.71
997,158.4,3,Quan_Go_Vap,"Nhà hẻm thông thoáng, an ninh tốt, gần chợ và bệnh viện.",12.82
998,69.6,3,Quan_6,"Bán nhà hẻm xe hơi 4m, ô tô vào nhà, khu yên tĩnh, nở hậu, sổ hồng chính chủ.",9.36
999,204.0,8,Quan_Binh_Tan,"Hẻm xe hơi đẹp, sổ hồng riêng, gần trường học và chợ, sổ đỏ, nội thất cao cấp.",19.62
1000,262.1,7,Quan_Binh_Tan,"Bán nhà hẻm, sổ đỏ chính chủ, nhà mới sơn, ở ngay, sổ hồng chính chủ.",18.24
